Date,Open,High,Low,Close,Adj Close,Volume
10/29/2018,556.5,575.5,552.299988,573.700012,573.700012,5738313
10/30/2018,571.25,572,563.099976,564.5,564.5,4015319
10/31/2018,554.950012,557.799988,529.349976,553.849976,553.849976,14070333
11/1/2018,555.799988,563.900024,554,556.599976,556.599976,5469057
11/2/2018,561,582.400024,560.650024,574.049988,574.049988,7979457
11/5/2018,574,583.599976,567.5,577.450012,577.450012,4535856
11/6/2018,579.599976,584.400024,570,575.75,575.75,3910274
11/7/2018,581,582.25,579,580.25,580.25,413871
11/9/2018,579.349976,579.349976,568.450012,572.200012,572.200012,4348716
11/12/2018,573.549988,589.700012,572.150024,582.849976,582.849976,8120996
11/13/2018,583,591.5,579.099976,589.200012,589.200012,7626457
11/14/2018,605,610.599976,584.299988,589.099976,589.099976,21649289
11/15/2018,590.299988,596.900024,581.450012,589.349976,589.349976,6389521
11/16/2018,590,591,569.549988,574.099976,574.099976,7456927
11/19/2018,577.450012,583.799988,574,582.400024,582.400024,4889287
11/20/2018,577,578,562,563.299988,563.299988,7636368
11/21/2018,562,562,550,551.400024,551.400024,11242898
11/22/2018,552,553.599976,538.150024,539.650024,539.650024,8541612
11/26/2018,544,544,521.650024,530.700012,530.700012,10003787
11/27/2018,529.700012,529.900024,512.5,522.299988,522.299988,15790907
11/28/2018,522.299988,528.900024,518.650024,523.950012,523.950012,11352466
11/29/2018,532,538.849976,529.150024,533.549988,533.549988,13929332
11/30/2018,535,536.799988,525.5,529.5,529.5,7854071
12/3/2018,541.200012,552.700012,535.75,538.099976,538.099976,12092365
12/4/2018,532.700012,540.5,532.150024,538.200012,538.200012,6153810
12/5/2018,533,533,515,517.700012,517.700012,7078082
12/6/2018,513.25,521.700012,501,510.200012,510.200012,12966714
12/7/2018,510.700012,514.900024,503.200012,509.299988,509.299988,8252927
12/10/2018,499.399994,509.5,497,502.850006,502.850006,5414705
12/11/2018,495.600006,503.700012,486.149994,500.75,500.75,11242572
12/12/2018,506,522.5,505.5,520.25,520.25,8141983
12/13/2018,528.049988,528.049988,508,512.25,512.25,6810095
12/14/2018,511,517.799988,506.5,513.549988,513.549988,5155980
12/17/2018,518,525.25,516.400024,524,524,4804854
12/18/2018,523,528.400024,519.599976,527,527,5673527
12/19/2018,527.900024,532.450012,524.599976,527.400024,527.400024,4928043
12/20/2018,520,527,520,523.349976,523.349976,3517335
12/21/2018,524.150024,532,518.299988,520.200012,520.200012,5969670
12/24/2018,518,520.700012,512,513.700012,513.700012,4329440
12/26/2018,509,517.299988,504.399994,513.450012,513.450012,4953741
12/27/2018,518,519.799988,504.950012,506.5,506.5,5016931
12/28/2018,508.200012,516.450012,508.049988,512.849976,512.849976,6307408
12/31/2018,520,525,516.200012,521.049988,521.049988,7965812
1/1/2019,524,524.5,513.549988,515.75,515.75,4128173
1/2/2019,506,506.799988,492,493.649994,493.649994,11747350
1/3/2019,493,493.149994,480.25,481.25,481.25,13532944
1/4/2019,481,492.850006,479.549988,487.649994,487.649994,10480072
1/7/2019,495.399994,501,483.899994,485.5,485.5,8406787
1/8/2019,485.649994,493.350006,483.799988,491.350006,491.350006,6269706
1/9/2019,488.950012,497.299988,475.25,479.200012,479.200012,12696660
1/10/2019,480,484.149994,477.5,480.399994,480.399994,7081000
1/11/2019,483.950012,484.25,472,474.200012,474.200012,7540824
1/14/2019,474.200012,474.399994,466.799988,470.850006,470.850006,5889917
1/15/2019,473,476.5,469,475.049988,475.049988,7603181
1/16/2019,476.100006,479.899994,472.700012,474.549988,474.549988,5280293
1/17/2019,476.299988,478.25,470.5,473.149994,473.149994,4281935
1/18/2019,473.549988,477.700012,468,470.649994,470.649994,4914849
1/21/2019,473,477.5,470.100006,471.700012,471.700012,4613690
1/22/2019,470.700012,470.700012,455,456.549988,456.549988,8957766
1/23/2019,457,467.850006,457,464.600006,464.600006,7259386
1/24/2019,464.5,464.5,457.200012,460.75,460.75,4790846
1/25/2019,462.200012,465.799988,451.200012,452.899994,452.899994,4157967
1/28/2019,452.899994,453.950012,443.299988,445.700012,445.700012,4335147
1/29/2019,444,452.149994,441.350006,443.799988,443.799988,5225724
1/30/2019,446.700012,471.399994,446.700012,467.450012,467.450012,10857925
1/31/2019,472.049988,478.899994,467.649994,476.700012,476.700012,9243729
2/1/2019,477,482,470,474.700012,474.700012,5015994
2/4/2019,474.899994,478.600006,452,476.049988,476.049988,10972029
2/5/2019,477,477,459.450012,464.700012,464.700012,7281638
2/6/2019,466,486.700012,463.799988,485.100006,485.100006,10999265
2/7/2019,483.450012,491.399994,478.100006,489.049988,489.049988,7857338
2/8/2019,483,487.75,465.950012,468.75,468.75,8414514
2/11/2019,475,487,460.299988,480.700012,480.700012,23262314
2/12/2019,478.399994,497.200012,476.700012,487.399994,487.399994,18836111
2/14/2019,482,486.350006,475.399994,482.549988,482.549988,6185042
