Date,Open,High,Low,Close,Adj Close,Volume
7/6/2018,567.400024,573.25,555,558.099976,556.422119,5609846
7/9/2018,560.599976,572.599976,560.599976,568.799988,567.089966,4117856
7/10/2018,569,572,558,563.950012,562.254578,4594276
7/11/2018,564.950012,569.700012,559.599976,560.75,559.064148,3519985
7/12/2018,563,570.700012,558,564.450012,562.753052,3736611
7/13/2018,566.799988,567,557.049988,559.75,558.067139,2012823
7/16/2018,559.5,560,530.700012,533.950012,532.344727,4267330
7/17/2018,535,551.75,533,548.650024,547.000549,3699579
7/18/2018,554.950012,559.200012,542.849976,549.900024,548.246826,5720388
7/19/2018,552.400024,553.799988,542.25,544.950012,543.311646,2767826
7/20/2018,545,563,545,560.099976,558.416077,2702091
7/23/2018,562.700012,567,557.5,561.75,560.061157,2459719
7/24/2018,562.099976,568.5,559.049988,562.700012,561.008301,2480730
7/25/2018,566.400024,567.349976,555.5,558.150024,556.471985,2161490
7/26/2018,553.950012,563.799988,551.5,555.400024,553.730286,3113443
7/27/2018,555.900024,561,553.25,557.049988,555.375244,2638153
7/30/2018,555.299988,566.75,551.950012,562.700012,561.008301,3441224
7/31/2018,562.5,575.75,560.150024,568.5,566.790833,5998010
8/1/2018,570,576.799988,563.799988,574.650024,572.922424,3672172
8/2/2018,575.900024,587.549988,575.299988,580.400024,578.65509,5898107
8/3/2018,583.900024,589.400024,583.849976,585.849976,584.088684,3298774
8/6/2018,586.5,593.400024,575.099976,576.150024,574.417908,3867267
8/7/2018,580.450012,582.5,568.25,569.700012,567.987244,3076068
8/8/2018,570,578.349976,564.299988,574,572.274353,2970652
8/9/2018,575.200012,584.900024,563.049988,571.450012,569.731995,4595269
8/10/2018,566.099976,569.700012,548.849976,554,552.334473,6086714
8/13/2018,556.900024,567.5,552.599976,563.900024,562.204712,3254839
8/14/2018,565.5,610,560.099976,601.799988,599.990723,25001972
8/14/2018,565.5,610,560.099976,601.799988,599.990723,25001972
8/16/2018,610,621.700012,602.200012,619.700012,617.836975,25169096
8/17/2018,623,633.400024,619,623.5,621.625488,14161255
8/20/2018,625,630.950012,620.25,626.349976,624.466919,9494515
8/21/2018,626.900024,639.450012,620.5,635.400024,633.489746,7752348
8/23/2018,639.900024,645.5,634.299988,639.650024,637.72699,8942755
8/24/2018,638.25,639.799988,618.700012,629.799988,627.906555,7909136
8/27/2018,632.299988,636.599976,620.650024,621.799988,619.930603,8253456
8/28/2018,625,633.450012,619.099976,621.200012,619.332458,4181613
8/29/2018,623.900024,631,616.799988,621.25,619.382263,4435825
8/30/2018,623.5,642,622.150024,639.950012,638.026062,9022572
8/31/2018,643.450012,659.400024,643.299988,652.849976,650.887268,12972927
9/3/2018,658.799988,673.5,651.25,656.200012,654.227234,12185947
9/4/2018,658,663.450012,645.150024,655.349976,653.379761,7989190
9/5/2018,654.099976,671.799988,653.75,663.75,661.754517,9140409
9/6/2018,668,679.299988,663.25,677.400024,675.363464,7815292
9/7/2018,650,670,640,664.25,662.252991,22074525
9/10/2018,656.5,667.25,635.349976,638,636.081909,9930755
9/11/2018,643,649.400024,627.549988,630.400024,628.504761,8273963
9/12/2018,625,654.400024,620.099976,649.900024,647.946167,11215125
9/14/2018,665,670.900024,658,665.25,663.25,7444874
9/17/2018,661,668.25,644.200012,646.200012,646.200012,6264996
9/18/2018,646.400024,655.700012,640.5,642.5,642.5,5780144
9/19/2018,651.950012,657.25,641.599976,648.849976,648.849976,7659788
9/21/2018,650,655,614.5,634.900024,634.900024,9635852
9/24/2018,638,642.950012,616,624,624,5305739
9/25/2018,624.099976,645,624.049988,641.099976,641.099976,7213759
9/26/2018,649.799988,649.799988,632.549988,639.849976,639.849976,4850782
9/27/2018,641.700012,643.950012,625.200012,631.25,631.25,4070395
9/28/2018,630,636.349976,616.099976,623.25,623.25,6693066
10/1/2018,624,639,610,634.700012,634.700012,5527208
10/3/2018,636.5,640.75,618.5,620.849976,620.849976,4723773
10/4/2018,618,620.75,590.849976,599.049988,599.049988,4851894
10/5/2018,595,616.349976,591.049988,597.950012,597.950012,6804502
10/8/2018,592,608.75,589.099976,604.25,604.25,4400199
10/9/2018,608,617.299988,597.599976,609.75,609.75,4516779
10/10/2018,610,619.5,593,602.950012,602.950012,5566798
10/11/2018,590,603.25,582.700012,586.700012,586.700012,4591533
10/12/2018,591.099976,597.75,582.650024,590.599976,590.599976,5795641
10/15/2018,593.700012,603.450012,586.650024,599.950012,599.950012,3422475
10/16/2018,601.950012,612,592.849976,602.700012,602.700012,3557343
10/17/2018,609.400024,609.400024,591,593.450012,593.450012,2629035
10/19/2018,591.900024,611.5,590.099976,609.950012,609.950012,4841857
10/22/2018,610.700012,616.799988,603.450012,606.900024,606.900024,4362446
10/23/2018,605,605.599976,572.75,575.849976,575.849976,4538253
10/24/2018,583,584,561.450012,570.700012,570.700012,5820242
10/25/2018,565.25,572.450012,552.099976,558.75,558.75,6105402
10/26/2018,558.75,561.5,550,554.049988,554.049988,4002009
10/29/2018,554.5,577.599976,554.450012,573.599976,573.599976,3640433
10/30/2018,571.900024,575.900024,559.650024,562.049988,562.049988,2783468
10/31/2018,562.549988,582,560.450012,580.25,580.25,5896444
11/1/2018,581.25,584.5,568,571.849976,571.849976,2779373
11/2/2018,574,579.75,568.299988,571.849976,571.849976,2688591
11/5/2018,571,583.950012,564.25,571.599976,571.599976,2962317
11/6/2018,576.049988,585.900024,575,579.349976,579.349976,3500726
11/7/2018,583,583.599976,580,582.299988,582.299988,298414
11/9/2018,587.700012,604.799988,583.099976,597.450012,597.450012,6848765
11/12/2018,600.400024,601,587,589.5,589.5,4284490
11/13/2018,589.5,592.900024,556.25,561.75,561.75,9176369
11/14/2018,557.200012,558.799988,516,520.099976,520.099976,25499010
11/15/2018,522,528,508.100006,515.099976,515.099976,11390206
11/16/2018,518.400024,525.549988,513.400024,519.75,519.75,5732203
11/19/2018,525,533,519.700012,531.549988,531.549988,5239761
11/20/2018,530,532.599976,521.299988,525.450012,525.450012,3084743
11/21/2018,525.5,536.299988,525.5,532.849976,532.849976,4029454
11/22/2018,532.5,532.5,524.75,525.950012,525.950012,2263069
11/26/2018,527,528.150024,506.399994,510.75,510.75,5189359
11/27/2018,518.900024,519.349976,474.5,493.850006,493.850006,39588964
11/28/2018,489,502.399994,481.5,486,486,11393583
11/29/2018,489,491.450012,478.700012,484.399994,484.399994,7391256
11/30/2018,486.950012,493.950012,481.75,492.600006,492.600006,6544665
12/3/2018,450,461,441.149994,455.399994,455.399994,61492013
12/4/2018,457.75,464.700012,441.549988,442.899994,442.899994,36233775
12/5/2018,443,445.25,401.5,412.950012,412.950012,48891969
12/6/2018,416,431.5,413,420.149994,420.149994,56087131
12/7/2018,425,426,408.149994,411.25,411.25,23905860
12/10/2018,405,409.25,397.049988,399,399,24690744
12/11/2018,390.600006,424.799988,390.600006,422.299988,422.299988,24688467
