Date,Open,High,Low,Close,Adj Close,Volume
10/26/2018,63.349998,64.699997,62.200001,64,64,337698
10/29/2018,64.050003,67.650002,63.400002,65.800003,65.800003,1333349
10/30/2018,65.800003,67.349998,64.300003,66.099998,66.099998,423965
10/31/2018,65.5,67.25,64.099998,64.949997,64.949997,683340
11/1/2018,64.5,66.099998,64.349998,65.300003,65.300003,748614
11/2/2018,65.900002,66.949997,65.099998,65.699997,65.699997,706281
11/5/2018,66.050003,68.800003,64.150002,67.949997,67.949997,1433425
11/6/2018,68,68.699997,66.099998,68.099998,68.099998,770435
11/7/2018,68.199997,68.900002,68.050003,68.5,68.5,206651
11/9/2018,69,73.800003,68,72.550003,72.550003,1638682
11/12/2018,72.599998,74.5,69.599998,70.400002,70.400002,1401385
11/13/2018,70,72.199997,68.75,71.849998,71.849998,1259893
11/14/2018,72.199997,73.099998,70.650002,71.050003,71.050003,1092071
11/15/2018,71.099998,72,69.599998,70.25,70.25,1126211
11/16/2018,70.349998,71.25,70,70.900002,70.900002,865175
11/19/2018,71.25,72,69.800003,71.599998,71.599998,1033375
11/20/2018,71.25,71.25,68.599998,69.599998,69.599998,593899
11/21/2018,69.599998,70.199997,66.800003,68.5,68.5,1310011
11/22/2018,68.5,69,67.099998,67.550003,67.550003,816906
11/26/2018,67.900002,68.550003,66.25,67.150002,67.150002,397825
11/27/2018,67.050003,67.449997,66.25,67,67,661903
11/28/2018,67.5,67.900002,66.550003,67.5,67.5,519547
11/29/2018,67.699997,68.5,67.300003,68,68,871709
11/30/2018,68.099998,68.599998,67.75,68.349998,68.349998,924147
12/3/2018,68.699997,70.400002,67.800003,69.5,69.5,816558
12/4/2018,70,70,68.349998,69,69,359022
12/5/2018,68.650002,69.949997,67.849998,69.150002,69.150002,584533
12/6/2018,68.099998,69.050003,66.599998,67.449997,67.449997,1533082
12/7/2018,70.5,70.5,67.550003,69,69,583016
12/10/2018,67.949997,67.949997,65.300003,65.75,65.75,421193
12/11/2018,65.300003,66.800003,62.799999,66.300003,66.300003,447367
12/12/2018,66.300003,69.5,66.300003,68.550003,68.550003,759858
12/13/2018,69.150002,71.5,69.150002,70.699997,70.699997,801953
12/14/2018,70.400002,71.300003,70,71,71,730469
12/17/2018,71.5,71.75,70.199997,71.050003,71.050003,359323
12/18/2018,71.050003,73.349998,69.849998,72,72,1497766
12/19/2018,71.900002,72.25,70.650002,71.699997,71.699997,831348
